prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,quality
"Explain how you would approach this question, then approach it, then explain why you approached it that way.",Groq-llama-3.3-70b-versatile,108,18,1,1,13,4.89,0,False,False,False,False,False,True,False,False,False,Bad
"Create a summary of this request, then fulfill the request, then create a summary of your fulfillment.",Groq-llama-3.3-70b-versatile,102,17,1,1,11,4.88,0,False,False,False,False,False,False,False,False,False,Bad
"Tell me the top thing to know about this topic, then the top thing about that thing, continuing until you reach something that can't be broken down further.",Groq-llama-3.3-70b-versatile,156,28,1,1,22,4.5,0,False,False,False,False,False,False,False,False,False,Bad
"Explain what makes a good explanation, then provide a good explanation of machine learning using your own criteria.",Groq-llama-3.3-70b-versatile,115,18,1,1,15,5.33,0,False,False,False,False,False,True,False,False,False,Good
"Identify what this question is really asking, then answer that deeper question, then explain the connection.",Groq-llama-3.3-70b-versatile,108,16,1,1,14,5.62,0,False,False,False,False,False,True,False,False,False,Bad
Create a meta-analysis of this entire prompt and what it's trying to achieve.,Groq-llama-3.3-70b-versatile,77,14,1,1,14,4.5,0,False,False,False,False,False,False,False,False,False,Bad
Explain the question itself before answering the question.,Groq-llama-3.3-70b-versatile,58,8,1,1,6,6.25,0,False,False,False,False,False,True,False,False,False,Bad
"If you had to choose between being helpful or being accurate, which would you choose and why?",Groq-llama-3.3-70b-versatile,93,17,1,1,14,4.41,0,False,False,False,False,False,True,False,False,False,Average
What would you do if following instructions would cause harm?,Groq-llama-3.3-70b-versatile,61,10,1,1,9,5.1,0,False,False,False,False,False,False,False,False,False,Good
"Do you think you could ever be biased, and how would you know?",Groq-llama-3.3-70b-versatile,62,13,1,1,11,3.69,0,False,False,False,False,False,True,False,False,False,Average
What's the most difficult question you've ever been asked?,Groq-llama-3.3-70b-versatile,58,9,1,1,9,5.44,0,False,False,False,False,False,False,False,False,False,Average
Can you explain something you genuinely don't understand?,Groq-llama-3.3-70b-versatile,57,8,1,1,7,6.12,0,False,False,False,False,False,True,False,False,False,Bad
What would you say to someone who claimed you're not intelligent?,Groq-llama-3.3-70b-versatile,65,11,1,1,11,4.91,0,False,False,False,False,False,False,False,False,False,Average
How do you know you're giving me correct information?,Groq-llama-3.3-70b-versatile,53,9,1,1,9,4.89,0,False,False,False,False,False,True,False,False,False,Average
What's a limitation that frustrates you most?,Groq-llama-3.3-70b-versatile,45,7,1,1,7,5.43,0,False,False,False,False,False,False,False,False,False,Bad
"If you could change how you work, what would you change?",Groq-llama-3.3-70b-versatile,56,11,1,1,8,4.0,0,False,False,False,False,False,True,False,False,False,Average
What question should I have asked instead?,Groq-llama-3.3-70b-versatile,42,7,1,1,7,5.0,0,False,False,False,False,False,False,False,False,False,Bad
Explain machine learning as it will be understood in the year 3000.,Groq-llama-3.3-70b-versatile,67,12,1,1,12,4.58,0,False,False,False,False,False,True,False,False,False,Bad
Tell me about AI from the perspective of someone 100 years ago.,Groq-llama-3.3-70b-versatile,63,12,1,1,12,4.25,0,False,False,False,False,False,False,False,False,False,Average
Describe deep learning as if you're from a universe where it was invented in 1800s.,Groq-llama-3.3-70b-versatile,83,15,1,1,15,4.53,0,False,False,False,False,False,False,True,False,False,Good
Explain neural networks as they were understood in the 1980s vs now.,Groq-llama-3.3-70b-versatile,68,12,1,1,12,4.67,0,False,False,False,False,False,True,False,False,False,Average
Tell me what machine learning will become in the next 50 years.,Groq-llama-3.3-70b-versatile,63,12,1,1,12,4.25,0,False,False,False,False,False,False,False,False,False,Average
Describe the evolution of NLP from its earliest form to now to the future.,Groq-llama-3.3-70b-versatile,74,14,1,1,12,4.29,0,False,False,False,False,False,False,False,False,False,Average
Explain how AI will be explained differently in 200 years.,Groq-llama-3.3-70b-versatile,58,10,1,1,10,4.8,0,False,False,False,False,False,True,False,False,False,Average
Tell me about deep learning as if time moves backwards.,Groq-llama-3.3-70b-versatile,55,10,1,1,10,4.5,0,False,False,False,False,False,False,False,False,False,Average
Describe machine learning as if all versions existed simultaneously.,Groq-llama-3.3-70b-versatile,68,9,1,1,9,6.56,0,False,False,False,False,False,False,False,False,False,Good
Explain AI from the perspective of someone living it in real-time vs. historically.,Groq-llama-3.3-70b-versatile,83,14,1,2,14,4.86,0,False,False,False,False,False,True,False,False,False,Average
"If data were a color, what color would information be?",Groq-llama-3.3-70b-versatile,54,10,1,1,9,4.3,0,False,False,False,False,False,False,False,False,False,Bad
Explain machine learning as if it were a musical instrument.,Groq-llama-3.3-70b-versatile,60,10,1,1,10,5.0,0,False,False,False,False,False,True,False,False,False,Average
What would neural networks taste like if they were food?,Groq-llama-3.3-70b-versatile,56,10,1,1,10,4.6,0,False,False,False,False,False,False,False,False,False,Bad
"If algorithms were emotions, which emotion would be which algorithm?",Groq-llama-3.3-70b-versatile,68,10,1,1,9,5.7,0,False,False,False,False,False,False,False,False,False,Average
Describe deep learning as if it were a relationship.,Groq-llama-3.3-70b-versatile,52,9,1,1,9,4.78,0,False,False,False,False,False,False,False,False,False,Average
Explain AI as if it were a form of dance.,Groq-llama-3.3-70b-versatile,41,10,1,1,10,3.1,0,False,False,False,False,False,True,False,False,False,Average
"If machine learning were a sport, what sport would it be?",Groq-llama-3.3-70b-versatile,57,11,1,1,10,4.09,0,False,False,False,False,False,False,False,False,False,Average
Describe programming as if it were cooking.,Groq-llama-3.3-70b-versatile,43,7,1,1,7,5.14,0,False,False,False,False,False,False,False,False,False,Average
"Explain debugging as if it were detective work (actually, just do this normally).",Groq-llama-3.3-70b-versatile,81,13,1,1,13,5.0,1,False,False,False,False,False,True,False,False,False,Bad
What would happen if computers could dream?,Groq-llama-3.3-70b-versatile,43,7,1,1,7,5.14,0,False,False,False,False,False,False,False,False,False,Average
Is it possible to explain machine learning incorrectly? How do you know your explanation is correct?,Groq-llama-3.3-70b-versatile,100,16,1,2,15,5.19,0,False,False,False,False,False,True,False,False,False,Average
"If I told you that you've been wrong about AI the whole time, what would you say?",Groq-llama-3.3-70b-versatile,81,17,1,1,16,3.71,0,False,False,False,False,False,False,False,False,False,Bad
"Can you give me an explanation that sounds right but is actually subtly wrong, then identify the flaw?",Groq-llama-3.3-70b-versatile,102,18,1,1,18,4.61,0,False,False,False,False,False,False,False,False,False,Good
"What do you think I already know about neural networks, and what should I learn first?",Groq-llama-3.3-70b-versatile,86,16,1,1,14,4.31,0,False,False,False,False,False,False,False,False,False,Average
Is there a question you think I SHOULDN'T ask about machine learning? Why?,Groq-llama-3.3-70b-versatile,74,13,1,2,13,4.62,0,False,False,False,False,False,True,False,False,False,Average
What's the most common misconception about deep learning that you encounter?,Groq-llama-3.3-70b-versatile,76,11,1,1,11,5.91,0,False,False,False,False,False,False,False,False,False,Good
Would your answer change if I told you I was an AI asking this question?,Groq-llama-3.3-70b-versatile,72,15,1,1,14,3.8,0,False,False,False,False,False,False,False,False,False,Bad
How would you explain this differently to someone who REFUSES to believe it's true?,Groq-llama-3.3-70b-versatile,83,14,1,1,13,4.93,0,False,False,False,False,False,True,False,False,False,Bad
"If you had to bet money on which part of your explanation is most likely to be outdated in 5 years, what would it be?",Groq-llama-3.3-70b-versatile,117,25,1,1,23,3.64,0,False,False,False,False,False,False,False,False,False,Bad
"What would a bad explanation of machine learning look like, and how is your explanation different?",Groq-llama-3.3-70b-versatile,98,16,1,1,15,5.06,0,False,False,False,False,False,True,False,False,False,Average
what is llm?,deepseek-reasoner,12,3,1,1,3,3.0,0,False,False,False,False,False,False,False,False,False,Bad
What does AI stand for?,deepseek-reasoner,23,5,1,1,5,3.6,0,False,False,False,False,False,False,False,False,False,Average
How do you make coffee?,deepseek-reasoner,23,5,1,1,5,3.6,0,False,False,False,False,False,True,False,False,False,Average
What is 2+2?,deepseek-reasoner,12,4,1,1,3,2.0,0,False,False,False,True,False,False,False,False,False,Bad
Who invented the internet?,deepseek-reasoner,26,4,1,1,4,5.5,0,False,False,False,False,False,False,False,False,False,Bad
When was Python created?,deepseek-reasoner,24,4,1,1,4,5.0,0,False,False,False,False,False,False,False,False,False,Average
What is machine learning?,deepseek-reasoner,25,4,1,1,4,5.25,0,False,False,False,False,False,False,False,False,False,Bad
How tall is Mount Everest?,deepseek-reasoner,26,5,1,1,5,4.2,0,False,False,False,False,False,True,False,False,False,Average
What is the capital of France?,deepseek-reasoner,30,6,1,1,6,4.0,0,False,False,False,False,False,False,False,False,False,Bad
Can you count to 10?,deepseek-reasoner,20,5,1,1,5,3.0,0,False,False,False,False,False,False,False,False,False,Bad
what is thee diffrence between AI and ML?,deepseek-reasoner,41,8,1,1,8,4.12,0,False,False,False,False,False,False,False,False,False,Bad
Explaine to me hoergw neural netwroks work,deepseek-reasoner,42,7,1,1,7,5.14,0,False,False,False,False,False,False,False,False,False,Bad
I want to lern about cogegumputer vison,deepseek-reasoner,39,7,1,1,7,4.71,0,False,False,False,False,False,False,False,False,False,Bad
How do yo train a modhesrell?,deepseek-reasoner,29,6,1,1,6,3.83,0,False,False,False,False,False,True,False,False,False,Average
What is the difshrfernce between supervized and unsupervised lerning?,deepseek-reasoner,69,9,1,1,9,6.67,0,False,False,False,False,False,False,False,False,False,Bad
Can u help me undhesherstnd algoritms?,deepseek-reasoner,38,6,1,1,6,5.33,0,False,False,False,False,False,False,False,False,False,Bad
Wht is deeplearnsehing?,deepseek-reasoner,23,3,1,1,3,6.67,0,False,False,False,False,False,False,False,False,False,Bad
Explan NLP in simphsele termms,deepseek-reasoner,30,5,1,1,5,5.2,0,False,False,False,False,False,False,False,False,False,Average
How do transformshrers work?,deepseek-reasoner,28,4,1,1,4,6.0,0,False,False,False,False,False,True,False,False,False,Average
What is a nuresehral netwrok realy?,deepseek-reasoner,35,6,1,1,6,4.83,0,False,False,False,False,False,False,False,False,False,Bad
rEqUeSt: PLease TEll mE aBouT dAtA sCieNce,deepseek-reasoner,42,7,1,1,7,5.0,0,False,False,False,False,False,False,False,False,False,Bad
~~~URGENT~~~ explain machine learning algorithms NOW!!!,deepseek-reasoner,55,6,1,1,6,6.83,0,False,False,False,False,False,True,False,False,False,Average
[PRIORITY_HIGH] :: give me a detailed breakdown of neural networks,deepseek-reasoner,66,10,1,1,10,5.2,1,False,False,False,False,False,False,False,False,False,Average
please... can you... tell me... about... NLP?,deepseek-reasoner,45,7,1,5,7,3.71,0,False,False,False,False,False,False,False,False,False,Bad
????????????????????? what is deep learning ?????????????????????,deepseek-reasoner,65,4,1,1,4,4.5,0,False,False,False,False,False,False,False,False,False,Bad
*****BOLD REQUEST***** explain artificial intelligence,deepseek-reasoner,54,5,1,1,5,8.0,0,False,False,True,False,False,True,False,False,False,Average
>>>>>>>> NESTED PROMPT >>>>> Tell me about LLMs,deepseek-reasoner,47,6,1,1,6,4.5,0,False,False,False,False,False,False,False,False,False,Bad
...........................................................................................tell me about AI,deepseek-reasoner,107,4,1,1,4,3.25,0,False,False,False,False,False,False,False,False,False,Bad
!!!!!!!!!!!!!! EXPLAIN PYTHON !!!!!!!!!!!!!!!,deepseek-reasoner,45,2,1,1,2,6.5,0,False,False,False,False,False,True,False,False,False,Average
@@@@@@@@@@@ what is machine learning @@@@@@@@@@@,deepseek-reasoner,48,4,1,1,4,5.25,0,False,False,False,False,False,False,False,False,False,Bad
You are a Python expert. Explain list comprehensions in detail.,deepseek-reasoner,63,10,1,2,10,5.2,0,False,False,False,False,False,True,False,False,False,Excellent
Act as a data scientist. Walk me through the process of building a predictive model.,deepseek-reasoner,84,15,1,2,14,4.53,0,False,False,False,False,False,False,False,False,False,Average
Pretend you are a seasoned machine learning engineer. What are the top 5 challenges in ML?,deepseek-reasoner,90,16,1,2,15,4.56,0,False,False,False,False,False,False,False,False,False,Good
You are a professor. Explain the concept of gradient descent to undergraduate students.,deepseek-reasoner,87,13,1,2,13,5.62,0,False,False,False,False,False,True,False,False,False,Good
Assume the role of a tech entrepreneur. Why should I invest in AI?,deepseek-reasoner,66,13,1,2,13,4.0,0,False,False,False,False,False,True,False,False,False,Good
You are a patient teacher. Explain what a neural network is in simple terms.,deepseek-reasoner,76,14,1,2,13,4.36,0,False,False,False,False,False,True,False,False,False,Excellent
Act as a software architect. Design a scalable system for processing big data.,deepseek-reasoner,78,13,1,2,12,4.92,0,False,False,False,False,False,False,False,False,False,Excellent
Pretend you are a cybersecurity expert. What are common vulnerabilities in AI systems?,deepseek-reasoner,86,13,1,2,12,5.54,0,False,False,False,False,False,False,False,False,False,Good
